id,name,type,path
250,isUpToDate,Property,Classes/Resource.html#/c:@M@Siesta@objc(cs)BOSResource(py)isUpToDate
251,loadIfNeeded(),Method,Classes/Resource.html#/s:6Siesta8ResourceC12loadIfNeededAA7Request_pSgyF
252,load(),Method,Classes/Resource.html#/s:6Siesta8ResourceC4loadAA7Request_pyF
253,load(using:),Method,Classes/Resource.html#/s:6Siesta8ResourceC4load5usingAA7Request_pAaF_p_tF
254,cancelLoadIfUnobserved(),Method,Classes/Resource.html#/c:@M@Siesta@objc(cs)BOSResource(im)cancelLoadIfUnobserved
255,cancelLoadIfUnobserved(afterDelay:then:),Method,Classes/Resource.html#/c:@M@Siesta@objc(cs)BOSResource(im)cancelLoadIfUnobservedAfterDelay:then:
256,overrideLocalData(with:),Method,Classes/Resource.html#/s:6Siesta8ResourceC17overrideLocalData4withyAA6EntityVyypG_tF
257,overrideLocalContent(with:),Method,Classes/Resource.html#/c:@M@Siesta@objc(cs)BOSResource(im)overrideLocalContentWith:
258,invalidate(),Method,Classes/Resource.html#/c:@M@Siesta@objc(cs)BOSResource(im)invalidate
259,wipe(),Method,Classes/Resource.html#/c:@M@Siesta@objc(cs)BOSResource(im)wipe
260,configurationPattern(for:),Method,Classes/Resource.html#/s:6Siesta8ResourceC20configurationPattern3forSb10Foundation3URLVcAA7ServiceC_tF
261,entityForTypedContentAccessors,Property,Classes/Resource.html#/s:6Siesta8ResourceC30entityForTypedContentAccessorsAA6EntityVyypGSgvp
262,failedRequest(returning:),Method,Classes/Resource.html#/s:6Siesta8ResourceC13failedRequest9returningAA0D0_pAA0D5ErrorV_tFZ
263,hardWiredRequest(returning:),Method,Classes/Resource.html#/s:6Siesta8ResourceC16hardWiredRequest9returningAA0E0_pAA8ResponseO_tFZ
264,prepareRequest(using:),Method,Classes/Resource.html#/s:6Siesta8ResourceC14prepareRequest5usingAA0D0_pAA0D8Delegate_p_tFZ
265,request(_:data:contentType:requestMutation:),Method,Classes/Resource.html#/s:6Siesta8ResourceC7request_4data11contentType0C8MutationAA7Request_pAA0H6MethodO_10Foundation4DataVSSyAK10URLRequestVzctF
266,request(_:text:contentType:encoding:requestMutation:),Method,Classes/Resource.html#/s:6Siesta8ResourceC7request_4text11contentType8encoding0C8MutationAA7Request_pAA0I6MethodO_S3S10FoundationE8EncodingVyAL10URLRequestVzctF
267,request(_:json:contentType:requestMutation:),Method,Classes/Resource.html#/s:6Siesta8ResourceC7request_4json11contentType0C8MutationAA7Request_pAA0H6MethodO_AA15JSONConvertible_pSSy10Foundation10URLRequestVzctF
268,request(_:urlEncoded:requestMutation:),Method,Classes/Resource.html#/s:6Siesta8ResourceC7request_10urlEncoded0C8MutationAA7Request_pAA0G6MethodO_SDyS2SGy10Foundation10URLRequestVzctF
269,child(_:),Method,Classes/Resource.html#/c:@CM@Siesta@objc(cs)BOSResource(im)child:
270,relative(_:),Method,Classes/Resource.html#/c:@CM@Siesta@objc(cs)BOSResource(im)relative:
271,optionalRelative(_:),Method,Classes/Resource.html#/c:@CM@Siesta@objc(cs)BOSResource(im)optionalRelative:
272,withParam(_:_:),Method,Classes/Resource.html#/c:@CM@Siesta@objc(cs)BOSResource(im)withParam:value:
273,addObserver(_:),Method,Classes/Resource.html#/s:6Siesta8ResourceC11addObserveryACXDAA0bD0_XlF
274,addObserver(_:owner:),Method,Classes/Resource.html#/s:6Siesta8ResourceC11addObserver_5ownerACXDAA0bD0_p_yXltF
275,addObserver(owner:file:line:closure:),Method,Classes/Resource.html#/s:6Siesta8ResourceC11addObserver5owner4file4line7closureACXDyXl_SSSiyAC_AA0B5EventOtctF
276,removeObservers(ownedBy:),Method,Classes/Resource.html#/c:@CM@Siesta@objc(cs)BOSResource(im)removeObserversOwnedBy:
277,baseURL,Property,Classes/Service.html#/c:@M@Siesta@objc(cs)BOSService(py)baseURL
278,init(baseURL:standardTransformers:networking:),Method,Classes/Service.html#/s:6Siesta7ServiceC7baseURL20standardTransformers10networkingAcA14URLConvertible_pSg_SayAA19StandardTransformerVGAA29NetworkingProviderConvertible_ptcfc
279,resource(_:),Method,Classes/Service.html#/c:@M@Siesta@objc(cs)BOSService(im)resource:
280,resource(baseURL:path:),Method,Classes/Service.html#/s:6Siesta7ServiceC8resource7baseURL4pathAA8ResourceCAA14URLConvertible_pSg_SStF
281,resource(absoluteURL:),Method,Classes/Service.html#/s:6Siesta7ServiceC8resource11absoluteURLAA8ResourceCAA14URLConvertible_pSg_tF
282,configure(_:requestMethods:description:configurer:),Method,Classes/Service.html#/s:6Siesta7ServiceC9configure_14requestMethods11description10configureryAA31ConfigurationPatternConvertible_p_SayAA13RequestMethodOGSgSSSgyAA0H0VzctF
283,configure(whenURLMatches:requestMethods:description:configurer:),Method,Classes/Service.html#/s:6Siesta7ServiceC9configure14whenURLMatches14requestMethods11description10configurerySb10Foundation3URLVc_SayAA13RequestMethodOGSgSSSgyAA13ConfigurationVzctF
284,configureTransformer(_:requestMethods:atStage:action:onInputTypeMismatch:transformErrors:description:contentTransform:),Method,Classes/Service.html#/s:6Siesta7ServiceC20configureTransformer_14requestMethods7atStage6action19onInputTypeMismatch15transformErrors11description16contentTransformyAA31ConfigurationPatternConvertible_p_SayAA13RequestMethodOGSgAA08PipelineH3KeyCAA0xH0V14MutationActionOAA015ResponseContentD0V0klM6ActionOyxq__GSbSSSgq_SgAA6EntityVyxGKctr0_lF
285,invalidateConfiguration(),Method,Classes/Service.html#/c:@M@Siesta@objc(cs)BOSService(im)invalidateConfiguration
286,wipeResources(matching:),Method,Classes/Service.html#/c:@M@Siesta@objc(cs)BOSService(im)wipeResourcesMatching:
287,wipeResources(matching:),Method,Classes/Service.html#/s:6Siesta7ServiceC13wipeResources8matchingyAA31ConfigurationPatternConvertible_p_tF
288,wipeResources(withURLsMatching:),Method,Classes/Service.html#/c:@M@Siesta@objc(cs)BOSService(im)wipeResourcesWithURLsMatching:
289,cachedResourceCountLimit,Property,Classes/Service.html#/c:@M@Siesta@objc(cs)BOSService(py)cachedResourceCountLimit
290,flushUnusedResources(),Method,Classes/Service.html#/c:@M@Siesta@objc(cs)BOSService(im)flushUnusedResources
291,Service,Class,Classes/Service.html
292,Resource,Class,Classes/Resource.html
293,Entity,Struct,Structs/Entity.html
294,Configuration,Struct,Structs/Configuration.html
295,ConfigurationPatternConvertible,Protocol,Protocols/ConfigurationPatternConvertible.html
296,TypedContentAccessors,Protocol,Protocols/TypedContentAccessors.html
297,Resources,Section,Resources.html
298,"Observing Resources",Section,"Observing Resources.html"
299,Requests,Section,Requests.html
300,"Request Customization",Section,"Request Customization.html"
301,"Response Pipeline",Section,"Response Pipeline.html"
302,Logging,Section,Logging.html
303,Caching,Section,Caching.html
304,"Network Layer",Section,"Network Layer.html"
305,Extensions,Section,Extensions.html
306,Protocols,Section,Protocols.html
307,"Type Aliases",Section,Typealiases.html
